date,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,ADAUSDT,NEOUSDT,XLMUSDT
2020-02-21 16:00:00,9674.62,264.11,22.1036,72.66,0.0586,14.017,0.07064
2020-02-21 20:00:00,9670.0,266.54,22.1238,73.67,0.05882,14.006,0.07127
2020-02-22 00:00:00,9673.56,263.48,22.0274,74.49,0.0586,13.844,0.0711
2020-02-22 04:00:00,9598.62,258.84,21.7274,73.9,0.0575,13.587,0.0696
2020-02-22 08:00:00,9636.3,261.46,21.9267,74.64,0.05788,13.716,0.07004
2020-02-22 12:00:00,9637.42,261.12,21.9547,75.88,0.05811,13.837,0.06978
2020-02-22 16:00:00,9675.03,261.03,21.8864,75.33,0.0584,13.764,0.07016
2020-02-22 20:00:00,9664.01,261.81,21.9733,74.82,0.05803,13.787,0.0701
2020-02-23 00:00:00,9775.85,265.69,22.522,75.9,0.05906,14.053,0.07143
2020-02-23 04:00:00,9887.47,270.35,22.7321,78.46,0.06019,14.166,0.07216
2020-02-23 08:00:00,9824.56,267.92,22.6569,78.17,0.06079,14.246,0.07289
2020-02-23 12:00:00,9865.74,270.02,22.7968,78.57,0.06073,14.115,0.07267
2020-02-23 16:00:00,9887.59,271.65,22.7725,78.56,0.06128,14.198,0.07254
2020-02-23 20:00:00,9949.57,274.94,22.7969,79.6,0.0616,14.369,0.07317
2020-02-24 00:00:00,9761.15,268.21,22.5505,76.5,0.05954,13.87,0.07095
2020-02-24 04:00:00,9751.93,266.98,22.4227,75.9,0.059,13.78,0.07039
2020-02-24 08:00:00,9825.79,272.0,22.8494,77.31,0.05991,13.973,0.07007
2020-02-24 12:00:00,9705.34,267.81,22.3623,74.59,0.05935,13.576,0.06987
2020-02-24 16:00:00,9615.56,263.05,21.8805,74.43,0.05827,13.254,0.06887
2020-02-24 20:00:00,9657.21,265.83,22.0515,75.96,0.05896,13.374,0.06827
2020-02-25 00:00:00,9584.45,261.75,21.7168,74.39,0.05824,13.194,0.0683
2020-02-25 04:00:00,9519.42,258.21,20.9206,73.62,0.05689,13.158,0.06651
2020-02-25 08:00:00,9638.47,262.78,21.3458,74.96,0.05853,13.013,0.06666
2020-02-25 12:00:00,9384.67,251.66,20.5854,71.97,0.0571,12.762,0.06525
2020-02-25 16:00:00,9354.43,249.97,20.2404,70.53,0.05634,12.668,0.06463
2020-02-25 20:00:00,9319.74,246.36,20.2964,70.9,0.05652,12.428,0.06432
2020-02-26 00:00:00,9167.21,238.93,19.4619,68.1,0.05287,11.825,0.06123
2020-02-26 04:00:00,9138.03,237.89,19.1583,67.74,0.05171,11.565,0.06127
2020-02-26 08:00:00,9163.2,235.71,19.2314,65.59,0.05104,11.503,0.06077
2020-02-26 12:00:00,9001.78,226.46,18.834,63.34,0.04909,11.308,0.05934
2020-02-26 16:00:00,8836.16,230.05,18.7061,62.63,0.0495,11.222,0.05968
2020-02-26 20:00:00,8790.39,223.91,18.7476,60.89,0.04939,11.056,0.0588
2020-02-27 00:00:00,8732.07,218.44,18.3706,60.71,0.04842,10.77,0.05788
2020-02-27 04:00:00,8817.62,225.8,18.5952,61.4,0.05,11.111,0.05966
2020-02-27 08:00:00,8811.42,227.0,18.9151,61.01,0.05045,11.19,0.06019
2020-02-27 12:00:00,8850.13,231.06,19.119,62.54,0.05108,11.304,0.06093
2020-02-27 16:00:00,8900.0,234.71,19.4562,63.56,0.0507,11.513,0.06137
2020-02-27 20:00:00,8802.94,227.26,19.1524,61.7,0.04989,11.395,0.05996
2020-02-28 00:00:00,8839.08,230.04,19.3915,62.19,0.0502,11.428,0.06115
2020-02-28 04:00:00,8722.27,223.38,18.7797,60.43,0.04842,11.11,0.0582
2020-02-28 08:00:00,8577.27,220.41,18.2319,58.45,0.04762,10.863,0.05808
2020-02-28 12:00:00,8711.76,226.33,18.7476,60.38,0.04884,11.225,0.05915
2020-02-28 16:00:00,8564.97,222.48,18.5663,58.27,0.04807,10.961,0.05723
2020-02-28 20:00:00,8694.33,226.66,18.9839,60.02,0.04897,11.386,0.0589
2020-02-29 00:00:00,8717.36,230.17,19.0387,60.05,0.04906,11.357,0.0586
2020-02-29 04:00:00,8749.16,229.14,19.0066,60.7,0.04929,11.303,0.05909
2020-02-29 08:00:00,8694.86,226.38,20.204,59.78,0.04819,11.078,0.0579
2020-02-29 12:00:00,8659.01,224.09,19.5991,58.83,0.0482,11.044,0.05795
2020-02-29 16:00:00,8664.75,225.22,19.6401,59.67,0.04781,11.341,0.05819
2020-02-29 20:00:00,8528.54,216.95,19.2533,58.1,0.04716,11.183,0.05683
2020-03-01 00:00:00,8623.52,223.89,19.6387,59.58,0.04783,11.677,0.0584
2020-03-01 04:00:00,8551.3,220.23,19.2552,58.8,0.04737,11.432,0.05699
2020-03-01 08:00:00,8638.49,223.21,19.5859,59.54,0.04757,11.542,0.05694
2020-03-01 12:00:00,8554.77,220.93,19.2628,58.58,0.04754,11.476,0.05693
2020-03-01 16:00:00,8561.81,216.9,18.8709,57.57,0.04591,11.278,0.05495
2020-03-01 20:00:00,8545.65,218.0,18.9263,57.75,0.0457,11.358,0.05617
2020-03-02 00:00:00,8606.78,219.07,19.1615,58.0,0.04648,11.261,0.05619
2020-03-02 04:00:00,8619.5,220.02,19.2325,58.36,0.04669,11.49,0.05711
2020-03-02 08:00:00,8749.17,224.3,19.5817,59.84,0.04791,11.608,0.05817
2020-03-02 12:00:00,8833.49,228.44,19.5949,60.51,0.04855,11.991,0.05912
2020-03-02 16:00:00,8891.62,231.79,19.8161,61.72,0.0492,12.079,0.05961
2020-03-02 20:00:00,8900.76,231.49,19.8901,61.35,0.04914,11.971,0.05941
2020-03-03 00:00:00,8878.74,231.73,19.8548,61.45,0.0492,11.866,0.05985
2020-03-03 04:00:00,8767.23,227.98,19.7483,60.4,0.04832,11.705,0.05957
2020-03-03 08:00:00,8850.18,231.26,20.1565,62.04,0.04895,11.856,0.05957
2020-03-03 12:00:00,8751.84,224.62,19.7095,60.57,0.04786,11.56,0.05855
2020-03-03 16:00:00,8718.75,223.8,19.5127,61.16,0.04854,11.514,0.05792
2020-03-03 20:00:00,8758.86,223.78,19.6617,60.98,0.04891,11.582,0.05817
2020-03-04 00:00:00,8791.61,226.05,19.9847,61.18,0.04914,11.888,0.0586
2020-03-04 04:00:00,8814.17,226.52,20.1683,60.96,0.04981,11.952,0.05842
2020-03-04 08:00:00,8723.09,223.41,19.8164,60.07,0.04932,11.604,0.05808
2020-03-04 12:00:00,8697.57,221.91,19.7948,59.4,0.04836,11.681,0.05798
2020-03-04 16:00:00,8730.76,222.17,19.7113,59.77,0.04865,11.662,0.05817
2020-03-04 20:00:00,8748.23,224.21,19.9795,60.06,0.04896,11.717,0.05849
2020-03-05 00:00:00,8875.83,226.53,20.4826,60.65,0.0497,11.964,0.05979
2020-03-05 04:00:00,8903.32,227.46,20.742,61.16,0.04997,12.188,0.0602
2020-03-05 08:00:00,9098.16,232.21,21.2856,62.62,0.05152,12.276,0.0604
2020-03-05 12:00:00,9090.91,231.27,20.9931,62.27,0.05141,12.165,0.05993
2020-03-05 16:00:00,9144.86,232.62,21.1908,62.52,0.05202,12.262,0.06072
2020-03-05 20:00:00,9062.79,228.6,20.7954,62.05,0.05067,11.997,0.05952
2020-03-06 00:00:00,9042.09,229.65,21.1548,61.6,0.05127,12.001,0.05963
2020-03-06 04:00:00,9106.95,235.52,21.2732,62.42,0.05131,12.145,0.06044
2020-03-06 08:00:00,9140.57,240.4,21.545,63.53,0.05156,12.305,0.06087
2020-03-06 12:00:00,9011.64,234.81,20.89,61.89,0.0503,12.127,0.05965
2020-03-06 16:00:00,9094.2,238.29,21.1684,62.56,0.05091,12.15,0.06002
2020-03-06 20:00:00,9140.03,245.3,21.3444,63.24,0.0517,12.355,0.06132
2020-03-07 00:00:00,9099.52,244.96,21.0845,62.92,0.05148,12.265,0.06122
2020-03-07 04:00:00,9089.64,243.16,20.9829,63.14,0.05089,12.195,0.06065
2020-03-07 08:00:00,9096.11,244.12,21.1316,62.94,0.05112,12.238,0.06065
2020-03-07 12:00:00,9121.46,247.04,20.99,62.74,0.05105,12.274,0.06061
2020-03-07 16:00:00,8895.39,238.3,20.0032,60.6,0.04902,11.704,0.05849
2020-03-07 20:00:00,8886.71,236.79,20.0784,60.37,0.04887,11.672,0.05849
2020-03-08 00:00:00,8741.43,231.66,19.3238,58.78,0.04769,11.333,0.05681
2020-03-08 04:00:00,8745.16,230.22,19.4924,58.82,0.04708,11.322,0.05697
2020-03-08 08:00:00,8749.42,230.84,19.2238,59.08,0.04726,11.203,0.05682
2020-03-08 12:00:00,8402.17,216.78,18.3794,53.76,0.04486,10.607,0.05189
2020-03-08 16:00:00,8292.04,213.36,18.0433,53.45,0.04465,10.534,0.05255
2020-03-08 20:00:00,8036.46,199.0,16.8647,50.98,0.0427,10.014,0.04988
2020-03-09 00:00:00,8059.36,201.34,16.9318,50.82,0.04234,9.885,0.05018
2020-03-09 04:00:00,7900.23,205.97,17.2423,50.17,0.04254,10.191,0.05098
2020-03-09 08:00:00,7784.16,200.74,16.6812,49.21,0.04168,9.971,0.04997
2020-03-09 12:00:00,7756.32,194.24,16.0174,48.48,0.03965,9.576,0.04876
2020-03-09 16:00:00,7869.8,197.45,16.3667,49.11,0.04047,9.64,0.04986
2020-03-09 20:00:00,7939.79,202.94,16.5932,50.44,0.0409,9.871,0.05231
2020-03-10 00:00:00,7901.71,202.43,16.5445,50.34,0.04152,9.807,0.05173
2020-03-10 04:00:00,7891.96,198.57,16.6454,49.22,0.04118,9.759,0.05093
2020-03-10 08:00:00,8065.8,203.11,17.09,50.65,0.04239,10.048,0.05234
2020-03-10 12:00:00,7763.06,196.54,16.542,49.21,0.04063,9.634,0.05096
2020-03-10 16:00:00,7984.34,201.88,16.9704,50.52,0.0415,9.886,0.05202
2020-03-10 20:00:00,7888.99,200.44,16.8402,50.1,0.04149,9.856,0.0519
2020-03-11 00:00:00,7926.09,201.8,16.8645,49.78,0.04139,9.92,0.05217
2020-03-11 04:00:00,7860.72,198.81,16.6743,49.31,0.04106,9.828,0.051
2020-03-11 08:00:00,7826.87,196.61,16.4399,48.35,0.04068,9.578,0.05086
2020-03-11 12:00:00,7778.0,191.52,16.1523,47.33,0.03933,9.3,0.04982
2020-03-11 16:00:00,7818.86,190.25,16.1013,47.65,0.03853,9.194,0.04912
2020-03-11 20:00:00,7926.4,194.49,16.494,48.38,0.03952,9.392,0.05039
2020-03-12 00:00:00,7661.74,182.65,15.5,45.92,0.03684,8.822,0.04778
2020-03-12 04:00:00,7386.33,171.62,14.5692,43.18,0.03475,8.187,0.04495
2020-03-12 08:00:00,6067.98,136.28,11.3561,33.79,0.02773,6.241,0.03513
2020-03-12 12:00:00,6134.79,141.2,12.0455,35.18,0.02988,6.614,0.03875
2020-03-12 16:00:00,6032.95,137.68,11.9403,34.72,0.02975,6.578,0.04042
2020-03-12 20:00:00,4824.58,108.65,9.2418,29.88,0.02286,5.662,0.03211
2020-03-13 00:00:00,5162.12,124.36,8.5359,32.21,0.02449,5.951,0.03344
2020-03-13 04:00:00,5423.73,127.42,10.2664,33.91,0.02537,5.814,0.03637
2020-03-13 08:00:00,5409.51,127.53,10.2163,33.8,0.02685,6.146,0.03763
2020-03-13 12:00:00,5202.92,123.5,9.7107,34.14,0.02602,5.642,0.03628
2020-03-13 16:00:00,5410.21,127.41,10.1327,36.35,0.0265,5.867,0.03823
2020-03-13 20:00:00,5582.5,133.27,10.6938,37.5,0.02858,6.322,0.03949
2020-03-14 00:00:00,5576.35,133.37,11.1272,37.54,0.02868,6.196,0.03993
2020-03-14 04:00:00,5467.91,131.36,10.828,36.31,0.02765,6.063,0.03919
2020-03-14 08:00:00,5450.17,129.17,10.8842,35.89,0.02786,5.978,0.03842
2020-03-14 12:00:00,5314.58,126.66,10.6078,35.04,0.02681,5.978,0.03842
2020-03-14 16:00:00,5401.0,128.28,10.7037,35.72,0.02728,5.978,0.03866
2020-03-14 20:00:00,5169.45,122.3,10.176,34.38,0.0259,5.733,0.03709
2020-03-15 00:00:00,5157.74,120.76,10.0912,34.45,0.02608,5.745,0.03711
2020-03-15 04:00:00,5274.93,123.95,10.4551,35.25,0.02676,5.745,0.0383
2020-03-15 08:00:00,5429.43,126.15,10.6198,35.94,0.02709,6.096,0.03878
2020-03-15 12:00:00,5318.12,124.51,10.4815,35.79,0.02637,5.966,0.03786
2020-03-15 16:00:00,5325.18,123.15,10.5385,35.87,0.02669,5.966,0.03797
2020-03-15 20:00:00,5365.04,123.7,10.4865,36.54,0.02724,6.026,0.03804
2020-03-16 00:00:00,5249.39,122.16,10.1792,35.65,0.02669,6.026,0.03772
2020-03-16 04:00:00,4795.0,107.79,9.1728,31.88,0.02409,5.086,0.0339
2020-03-16 08:00:00,4579.02,103.86,8.655,30.36,0.0223,4.987,0.03291
2020-03-16 12:00:00,5149.42,114.54,9.6691,33.57,0.02424,5.299,0.03409
2020-03-16 16:00:00,4927.75,109.56,9.5148,32.83,0.02349,5.388,0.03442
2020-03-16 20:00:00,5023.0,110.4,9.3694,33.2,0.02411,5.28,0.03486
2020-03-17 00:00:00,5321.84,118.92,10.0598,35.02,0.02537,5.28,0.03683
2020-03-17 04:00:00,5340.65,118.37,10.4739,35.45,0.02592,5.28,0.03731
2020-03-17 08:00:00,5267.36,116.1,10.1608,34.44,0.0259,5.859,0.03678
2020-03-17 12:00:00,5362.4,116.69,10.1465,34.88,0.02611,5.612,0.03694
2020-03-17 16:00:00,5379.17,117.78,10.332,34.67,0.02565,5.612,0.03732
2020-03-17 20:00:00,5320.37,116.17,10.2773,34.79,0.02604,5.612,0.03779
2020-03-18 00:00:00,5396.22,117.38,10.3195,34.64,0.02585,5.612,0.03751
2020-03-18 04:00:00,5148.37,112.08,9.8773,32.54,0.02499,5.612,0.0355
2020-03-18 08:00:00,5133.23,112.84,10.0058,33.34,0.02502,5.451,0.03508
2020-03-18 12:00:00,5336.7,115.96,10.2721,33.81,0.02468,5.54,0.03603
2020-03-18 16:00:00,5323.38,115.67,10.125,33.94,0.02558,5.54,0.03601
2020-03-18 20:00:00,5390.21,117.95,10.3432,34.6,0.02594,5.54,0.03675
2020-03-19 00:00:00,5288.36,116.53,10.3858,34.24,0.02587,5.73,0.0372
2020-03-19 04:00:00,5408.12,118.97,10.6025,34.84,0.02626,5.73,0.03724
2020-03-19 08:00:00,5624.85,123.3,10.9325,35.44,0.02808,5.73,0.0385
2020-03-19 12:00:00,5891.8,128.16,11.2518,36.71,0.02888,6.166,0.03889
2020-03-19 16:00:00,6214.73,135.65,11.967,38.8,0.03063,6.401,0.04062
2020-03-19 20:00:00,6179.03,136.75,12.2492,38.89,0.0303,6.544,0.0415
2020-03-20 00:00:00,6153.54,134.69,12.0877,38.11,0.0299,6.433,0.04027
2020-03-20 04:00:00,6316.06,139.56,12.4913,39.89,0.03149,6.63,0.04095
2020-03-20 08:00:00,6650.1,145.78,12.9703,41.45,0.03153,6.788,0.04293
2020-03-20 12:00:00,6600.0,142.19,12.839,41.18,0.03125,6.853,0.04295
2020-03-20 16:00:00,6188.53,133.73,11.6528,38.5,0.02889,6.234,0.03992
2020-03-20 20:00:00,6205.0,132.8,11.8746,37.57,0.02929,6.226,0.03953
2020-03-21 00:00:00,6265.81,134.1,11.9842,38.32,0.02974,6.172,0.04016
2020-03-21 04:00:00,6158.05,131.46,11.8114,37.86,0.02902,6.107,0.03964
2020-03-21 08:00:00,6116.24,130.24,11.5643,37.58,0.02807,5.99,0.03909
2020-03-21 12:00:00,6202.78,132.46,11.999,38.19,0.02994,6.217,0.03967
2020-03-21 16:00:00,6208.93,132.56,12.1033,38.4,0.0296,6.173,0.03962
2020-03-21 20:00:00,6165.0,132.4,12.0818,38.18,0.02933,6.255,0.03961
2020-03-22 00:00:00,6350.34,135.26,12.2622,39.31,0.0302,6.273,0.04021
2020-03-22 04:00:00,6293.28,134.92,12.179,39.12,0.0303,6.306,0.04014
2020-03-22 08:00:00,6142.83,130.3,11.9,38.18,0.02881,6.259,0.03943
2020-03-22 12:00:00,6062.16,128.65,11.6114,37.09,0.02824,6.089,0.03809
2020-03-22 16:00:00,5912.83,124.31,11.404,35.88,0.02732,6.01,0.0369
2020-03-22 20:00:00,5818.52,122.34,11.1405,35.43,0.02709,5.951,0.03682
2020-03-23 00:00:00,5951.56,125.19,11.3034,36.81,0.02747,6.085,0.037
2020-03-23 04:00:00,5854.88,123.7,11.2161,36.55,0.02731,6.111,0.03686
2020-03-23 08:00:00,5822.44,122.7,11.1541,36.22,0.02668,6.019,0.03637
2020-03-23 12:00:00,6225.29,128.76,11.7619,37.98,0.0284,6.257,0.03866
2020-03-23 16:00:00,6276.0,130.34,11.8767,38.28,0.0289,6.446,0.03883
2020-03-23 20:00:00,6481.71,135.97,12.1644,38.89,0.0291,6.526,0.03938
2020-03-24 00:00:00,6532.01,134.11,12.3569,38.87,0.02937,6.526,0.03961
2020-03-24 04:00:00,6561.4,135.76,12.1629,38.59,0.02918,6.73,0.03959
2020-03-24 08:00:00,6727.14,140.72,12.4231,39.71,0.02989,6.833,0.03999
2020-03-24 12:00:00,6599.45,136.2,12.1002,39.15,0.0292,6.67,0.03949
2020-03-24 16:00:00,6706.87,139.01,12.3118,40.2,0.0298,6.883,0.0403
2020-03-24 20:00:00,6749.94,138.67,12.4029,40.75,0.03023,6.883,0.04025
2020-03-25 00:00:00,6561.71,136.22,12.2071,39.17,0.02941,6.751,0.03971
2020-03-25 04:00:00,6645.24,137.72,12.3288,39.75,0.02981,6.8,0.04003
2020-03-25 08:00:00,6510.71,133.99,12.0829,38.63,0.02937,6.636,0.04004
2020-03-25 12:00:00,6620.84,135.92,12.3083,38.43,0.02926,6.848,0.03963
2020-03-25 16:00:00,6614.32,135.65,12.2611,39.09,0.02931,6.976,0.04009
2020-03-25 20:00:00,6695.91,136.27,12.3194,39.09,0.0293,6.94,0.04047
2020-03-26 00:00:00,6738.12,136.71,12.3534,39.47,0.0295,6.875,0.04072
2020-03-26 04:00:00,6582.26,135.44,12.2454,38.89,0.02965,6.865,0.04028
2020-03-26 08:00:00,6598.87,134.55,12.2998,39.4,0.02973,6.865,0.04068
2020-03-26 12:00:00,6615.88,134.54,12.2923,38.95,0.02951,6.783,0.04036
2020-03-26 16:00:00,6659.26,134.95,12.4746,39.21,0.02958,6.78,0.04029
2020-03-26 20:00:00,6734.11,138.36,13.1537,39.78,0.03079,6.878,0.04285
2020-03-27 00:00:00,6786.28,139.36,13.0669,40.4,0.03126,6.878,0.04286
2020-03-27 04:00:00,6701.96,137.34,13.0736,40.27,0.03043,6.971,0.0425
2020-03-27 08:00:00,6625.52,136.42,13.0149,39.91,0.02999,6.938,0.04211
2020-03-27 12:00:00,6626.3,136.21,12.9028,39.38,0.03018,6.862,0.04211
2020-03-27 16:00:00,6663.09,136.69,12.8419,39.75,0.03016,6.863,0.04229
2020-03-27 20:00:00,6365.87,131.21,12.324,38.04,0.02881,6.502,0.0407
2020-03-28 00:00:00,6122.02,126.2,11.9405,37.11,0.02803,6.317,0.03984
2020-03-28 04:00:00,6179.53,128.21,12.1184,37.62,0.0282,6.323,0.03911
2020-03-28 08:00:00,6245.87,128.09,12.2214,37.71,0.02855,6.412,0.03962
2020-03-28 12:00:00,6222.61,128.38,12.0864,37.96,0.02847,6.454,0.03905
2020-03-28 16:00:00,6212.44,128.57,12.0414,38.37,0.02911,6.511,0.03979
2020-03-28 20:00:00,6243.16,131.03,12.181,38.66,0.02984,6.588,0.04003
2020-03-29 00:00:00,6212.63,130.02,12.0398,38.46,0.02933,6.538,0.03966
2020-03-29 04:00:00,6136.97,129.07,11.8868,38.2,0.0294,6.538,0.03948
2020-03-29 08:00:00,6137.8,129.22,11.842,38.35,0.02948,6.482,0.03973
2020-03-29 12:00:00,6128.49,128.85,11.8552,38.31,0.02915,6.435,0.03931
2020-03-29 16:00:00,5910.0,125.64,11.4631,37.39,0.02846,6.17,0.03848
2020-03-29 20:00:00,5876.82,124.5,11.3219,37.33,0.02829,6.146,0.03799
2020-03-30 00:00:00,5991.2,126.86,11.5428,37.78,0.02843,6.265,0.03859
2020-03-30 04:00:00,6244.11,130.36,11.9069,38.46,0.02928,6.468,0.03951
2020-03-30 08:00:00,6364.2,133.69,12.1828,38.94,0.02945,6.598,0.03951
2020-03-30 12:00:00,6345.83,132.09,12.1333,38.72,0.02962,6.494,0.03997
2020-03-30 16:00:00,6363.33,132.09,12.1779,38.8,0.03007,6.494,0.04045
2020-03-30 20:00:00,6386.47,132.05,12.126,38.95,0.02969,6.63,0.04006
2020-03-31 00:00:00,6440.5,132.25,12.2224,38.87,0.0299,6.63,0.04006
2020-03-31 04:00:00,6441.72,131.65,12.5459,38.79,0.02979,6.592,0.04031
2020-03-31 08:00:00,6375.84,131.54,12.4293,38.74,0.0298,6.554,0.04014
2020-03-31 12:00:00,6450.6,132.81,12.5521,38.94,0.03035,6.642,0.04054
2020-03-31 16:00:00,6465.48,133.3,12.6798,38.93,0.03013,6.722,0.04064
2020-03-31 20:00:00,6434.43,132.85,12.5681,39.32,0.03051,6.857,0.04064
2020-04-01 00:00:00,6378.67,132.83,12.4967,38.77,0.03037,6.771,0.03999
2020-04-01 04:00:00,6329.09,132.24,12.3728,38.52,0.03061,6.771,0.03999
2020-04-01 08:00:00,6292.23,132.01,12.2969,38.44,0.03036,6.63,0.03999
2020-04-01 12:00:00,6227.89,131.16,12.2466,37.83,0.03013,6.548,0.03984
2020-04-01 16:00:00,6199.95,129.87,12.0656,37.4,0.02963,6.4,0.03909
2020-04-01 20:00:00,6641.0,135.67,12.7222,39.25,0.03082,6.79,0.04087
2020-04-02 00:00:00,6602.38,135.64,12.6241,39.28,0.031,6.845,0.04089
2020-04-02 04:00:00,6646.26,137.63,12.7287,39.69,0.03138,6.807,0.04066
2020-04-02 08:00:00,6675.79,137.85,12.9419,39.76,0.03146,6.898,0.04088
2020-04-02 12:00:00,6801.75,139.32,13.1792,40.09,0.03215,6.987,0.04127
2020-04-02 16:00:00,6808.0,141.06,13.069,40.28,0.03226,6.976,0.04158
2020-04-02 20:00:00,6826.94,140.59,13.0223,39.76,0.03203,7.02,0.04126
2020-04-03 00:00:00,6789.41,142.14,13.1535,40.24,0.03216,7.015,0.04164
2020-04-03 04:00:00,6935.42,144.49,13.4763,40.81,0.03242,6.944,0.04215
2020-04-03 08:00:00,7008.11,146.17,13.4158,40.91,0.03254,7.202,0.04198
2020-04-03 12:00:00,6724.12,141.33,13.0708,40.17,0.032,6.959,0.04112
2020-04-03 16:00:00,6756.71,142.22,13.2749,40.48,0.03228,7.009,0.04132
2020-04-03 20:00:00,6721.11,141.3,13.3405,40.52,0.03238,7.017,0.04128
2020-04-04 00:00:00,6694.53,139.99,13.2726,40.17,0.03225,6.997,0.04098
2020-04-04 04:00:00,6731.0,141.11,13.5037,40.18,0.03193,6.997,0.04114
2020-04-04 08:00:00,6698.91,140.82,13.5111,40.07,0.03206,6.964,0.04136
2020-04-04 12:00:00,6730.7,142.31,13.8417,40.34,0.03206,7.041,0.04113
2020-04-04 16:00:00,6746.88,142.8,13.6507,40.32,0.032,7.076,0.04125
2020-04-04 20:00:00,6862.65,144.29,13.7591,40.64,0.03232,7.167,0.04151
2020-04-05 00:00:00,6802.28,143.82,13.7619,40.79,0.03241,7.166,0.04187
2020-04-05 04:00:00,6770.8,142.82,13.7304,40.61,0.03211,7.054,0.04191
2020-04-05 08:00:00,6785.66,142.77,13.683,40.67,0.03226,7.12,0.04191
2020-04-05 12:00:00,6780.29,143.79,13.688,40.63,0.03215,7.12,0.04223
2020-04-05 16:00:00,6794.05,143.54,13.5545,40.58,0.032,7.028,0.04248
2020-04-05 20:00:00,6771.41,143.02,13.7085,40.26,0.03191,7.02,0.04319
2020-04-06 00:00:00,6839.38,144.17,13.7467,40.52,0.03227,7.09,0.04401
2020-04-06 04:00:00,7036.2,149.38,14.0685,41.54,0.03313,7.313,0.04562
2020-04-06 08:00:00,7105.09,154.04,14.2661,42.35,0.0338,7.307,0.04729
2020-04-06 12:00:00,7143.44,161.05,14.3656,43.0,0.03422,7.386,0.04894
2020-04-06 16:00:00,7269.38,165.71,14.9754,44.64,0.03519,7.758,0.04965
2020-04-06 20:00:00,7332.68,170.24,15.2107,45.05,0.03594,7.81,0.04937
2020-04-07 00:00:00,7309.48,170.43,15.0527,45.5,0.03577,7.729,0.04917
2020-04-07 04:00:00,7376.22,173.73,15.1686,45.99,0.03629,8.063,0.05037
2020-04-07 08:00:00,7378.42,172.55,15.2452,46.06,0.03627,8.121,0.05075
2020-04-07 12:00:00,7328.34,169.64,14.9072,46.34,0.03599,7.918,0.05019
2020-04-07 16:00:00,7290.0,169.75,14.6488,45.82,0.03564,7.804,0.04993
2020-04-07 20:00:00,7197.12,164.68,14.7269,44.6,0.03517,7.722,0.04847
2020-04-08 00:00:00,7349.16,172.63,15.2972,46.69,0.03667,7.982,0.0502
2020-04-08 04:00:00,7327.64,170.56,15.1164,45.99,0.03631,7.887,0.04979
2020-04-08 08:00:00,7265.14,168.41,14.9025,45.49,0.03601,7.759,0.04931
2020-04-08 12:00:00,7272.42,168.94,15.09,46.3,0.03622,7.891,0.04942
2020-04-08 16:00:00,7303.9,169.8,15.0411,46.1,0.03616,7.981,0.05005
2020-04-08 20:00:00,7363.77,172.86,15.0921,46.72,0.03639,7.984,0.05145
2020-04-09 00:00:00,7279.75,169.86,14.9503,45.77,0.03613,7.963,0.04989
2020-04-09 04:00:00,7329.79,172.5,15.1152,46.48,0.03601,7.963,0.05023
2020-04-09 08:00:00,7156.41,167.55,14.8223,45.16,0.03573,8.049,0.04927
2020-04-09 12:00:00,7267.63,169.6,14.9671,46.3,0.03587,8.126,0.05009
2020-04-09 16:00:00,7253.54,168.95,14.9117,45.91,0.03565,7.935,0.05088
2020-04-09 20:00:00,7283.68,170.21,15.0141,46.51,0.03604,8.012,0.05211
2020-04-10 00:00:00,7175.02,163.49,14.4804,45.32,0.03547,7.772,0.05139
2020-04-10 04:00:00,6919.05,157.94,13.9738,42.66,0.03315,7.512,0.04771
2020-04-10 08:00:00,6907.5,158.34,13.9754,42.63,0.033,7.42,0.04784
2020-04-10 12:00:00,6777.77,152.98,13.5447,41.34,0.0325,7.168,0.04577
2020-04-10 16:00:00,6896.84,158.0,13.8971,42.36,0.03322,7.344,0.04747
2020-04-10 20:00:00,6857.58,157.4,13.6925,42.15,0.03302,7.246,0.04751
2020-04-11 00:00:00,6909.42,160.03,13.9709,42.69,0.03378,7.246,0.04886
2020-04-11 04:00:00,6877.93,158.96,13.9612,42.56,0.03374,7.444,0.04879
2020-04-11 08:00:00,6880.81,159.03,13.9356,42.28,0.03403,7.457,0.04879
2020-04-11 12:00:00,6841.54,157.84,13.82,42.45,0.03335,7.343,0.04835
2020-04-11 16:00:00,6802.99,155.68,13.6683,41.89,0.033,7.221,0.04993
2020-04-11 20:00:00,6881.93,158.41,13.8152,42.49,0.03342,7.28,0.04859
2020-04-12 00:00:00,6813.51,156.11,13.7327,42.05,0.03312,7.309,0.04988
2020-04-12 04:00:00,6827.21,156.96,13.7809,42.13,0.03318,7.231,0.04891
2020-04-12 08:00:00,6852.3,158.14,13.9587,42.5,0.03342,7.231,0.04902
2020-04-12 12:00:00,7011.09,161.94,14.464,43.16,0.03416,7.526,0.04971
2020-04-12 16:00:00,7113.0,163.83,14.6856,43.28,0.03459,7.592,0.05037
2020-04-12 20:00:00,6894.29,158.72,14.2663,42.25,0.03336,7.386,0.04896
2020-04-13 00:00:00,6666.81,152.35,13.7127,39.98,0.03213,7.206,0.04692
2020-04-13 04:00:00,6696.93,151.96,13.8583,40.16,0.0325,7.207,0.04674
